Date,Hour,MCP
15/08/2023,23,10000.0
15/08/2023,24,10000.0
15/09/2023,1,10000.0
15/09/2023,2,10000.0
15/09/2023,3,8000.0075
15/09/2023,4,6317.855
15/09/2023,5,6000.255
15/09/2023,6,7057.9225
15/09/2023,7,9749.95
15/09/2023,8,9500.2475
15/09/2023,9,5267.1
15/09/2023,10,5445.3575
15/09/2023,11,5357.895
15/09/2023,12,4666.4425
15/09/2023,13,4790.7025
15/09/2023,14,5047.55
15/09/2023,15,6187.97
15/09/2023,16,6688.0375
15/09/2023,17,7970.36
15/09/2023,18,9477.1075
15/09/2023,19,10000.0
15/09/2023,20,10000.0
15/09/2023,21,10000.0
15/09/2023,22,10000.0
15/09/2023,23,10000.0
15/09/2023,24,10000.0
15/10/2023,1,10000.0
15/10/2023,2,10000.0
15/10/2023,3,10000.0
15/10/2023,4,7044.925
15/10/2023,5,5870.15
15/10/2023,6,8249.8875
15/10/2023,7,10000.0
15/10/2023,8,8132.2775
15/10/2023,9,4105.155
15/10/2023,10,3854.9525
15/10/2023,11,3099.9025
15/10/2023,12,3118.24
15/10/2023,13,3140.0575
15/10/2023,14,2982.17
15/10/2023,15,3550.0074999999997
15/10/2023,16,4144.63
15/10/2023,17,6446.55
15/10/2023,18,6342.0599999999995
15/10/2023,19,9299.7075
15/10/2023,20,10000.0
15/10/2023,21,10000.0
15/10/2023,22,10000.0
15/10/2023,23,10000.0
15/10/2023,24,10000.0
15/11/2023,1,2984.6549999999997
15/11/2023,2,2826.9700000000003
15/11/2023,3,2813.2124999999996
15/11/2023,4,2716.3325
15/11/2023,5,2905.175
15/11/2023,6,3083.4775
15/11/2023,7,3304.895
15/11/2023,8,3277.52
15/11/2023,9,3318.6675
15/11/2023,10,3465.7925
15/11/2023,11,3147.2175
15/11/2023,12,2897.9674999999997
15/11/2023,13,2836.75
15/11/2023,14,2812.81
15/11/2023,15,2823.6375
15/11/2023,16,2869.5675
15/11/2023,17,3262.88
15/11/2023,18,4903.094999999999
15/11/2023,19,5250.5125
15/11/2023,20,4092.405
15/11/2023,21,4232.5775
15/11/2023,22,3690.0025
15/11/2023,23,3237.795
15/11/2023,24,3004.7174999999997
15/12/2023,1,3058.53
15/12/2023,2,2993.3875
15/12/2023,3,2876.2875
15/12/2023,4,2881.2975
15/12/2023,5,3049.83
15/12/2023,6,3436.085
15/12/2023,7,5537.3375
15/12/2023,8,10000.0
15/12/2023,9,10000.0
15/12/2023,10,6522.3575
15/12/2023,11,3982.9075000000003
15/12/2023,12,3797.2425000000003
15/12/2023,13,3509.3050000000003
15/12/2023,14,3295.045
15/12/2023,15,3443.625
15/12/2023,16,3583.0725
15/12/2023,17,4514.48
15/12/2023,18,10000.0
15/12/2023,19,10000.0
15/12/2023,20,7032.9175
15/12/2023,21,4466.055
15/12/2023,22,3583.6099999999997
15/12/2023,23,3284.545
15/12/2023,24,3155.11
16/01/2024,1,3505.3175
16/01/2024,2,3176.25
16/01/2024,3,3011.17
16/01/2024,4,2930.4025
16/01/2024,5,3070.5525
16/01/2024,6,3563.13
16/01/2024,7,6172.139999999999
16/01/2024,8,10000.0
16/01/2024,9,10000.0
16/01/2024,10,10000.0
16/01/2024,11,10000.0
16/01/2024,12,6500.1525
16/01/2024,13,4157.7075
16/01/2024,14,3490.55
16/01/2024,15,3576.54
16/01/2024,16,4087.2225
16/01/2024,17,8250.2025
16/01/2024,18,10000.0
16/01/2024,19,10000.0
16/01/2024,20,10000.0
16/01/2024,21,7280.764999999999
16/01/2024,22,4580.6224999999995
16/01/2024,23,3627.235
16/01/2024,24,3490.955
16/02/2024,1,3185.4449999999997
16/02/2024,2,2931.4375
16/02/2024,3,2814.6125
16/02/2024,4,2580.305
16/02/2024,5,2894.1825
16/02/2024,6,3400.105
16/02/2024,7,4857.3325
16/02/2024,8,8699.962500000001
16/02/2024,9,8055.925
16/02/2024,10,6132.33
16/02/2024,11,5141.415
16/02/2024,12,3783.6125
16/02/2024,13,3802.02
16/02/2024,14,3338.77
16/02/2024,15,3264.4
16/02/2024,16,3429.5525
16/02/2024,17,4279.1975
16/02/2024,18,6354.8675
16/02/2024,19,8588.1975
16/02/2024,20,9664.83
16/02/2024,21,5274.3
16/02/2024,22,4624.195
16/02/2024,23,3623.94
16/02/2024,24,3468.2425
16/03/2024,1,5595.095
16/03/2024,2,4456.1175
16/03/2024,3,3863.2525
16/03/2024,4,3724.9075000000003
16/03/2024,5,4215.275
16/03/2024,6,4479.6775
16/03/2024,7,4885.1025
16/03/2024,8,4973.6375
16/03/2024,9,4562.95
16/03/2024,10,4419.4575
16/03/2024,11,3964.05
16/03/2024,12,3583.945
16/03/2024,13,3516.2625
16/03/2024,14,3500.4125
16/03/2024,15,3517.135
16/03/2024,16,3541.7125
16/03/2024,17,4963.04
16/03/2024,18,5032.2775
16/03/2024,19,7226.2575
16/03/2024,20,10000.0
16/03/2024,21,5487.3275
16/03/2024,22,5838.3075
16/03/2024,23,5109.7325
16/03/2024,24,4844.305
16/04/2023,1,10000.0
16/04/2023,2,10000.0
16/04/2023,3,10000.0
16/04/2023,4,10000.0
16/04/2023,5,10000.0
16/04/2023,6,10000.0
16/04/2023,7,6006.8575
16/04/2023,8,4147.725
16/04/2023,9,4016.4625
16/04/2023,10,3585.545
16/04/2023,11,3432.42
16/04/2023,12,3134.0575
16/04/2023,13,2997.6175000000003
16/04/2023,14,2884.28
16/04/2023,15,3273.9775
16/04/2023,16,3638.67
16/04/2023,17,3951.3925
16/04/2023,18,4053.6975
16/04/2023,19,5016.3375
16/04/2023,20,9499.915
16/04/2023,21,10000.0
16/04/2023,22,10000.0
16/04/2023,23,10000.0
16/04/2023,24,10000.0
16/05/2023,1,6473.075
16/05/2023,2,3962.3675000000003
16/05/2023,3,3848.3575
16/05/2023,4,3391.86
16/05/2023,5,3313.4425
16/05/2023,6,3499.225
16/05/2023,7,3590.1125
16/05/2023,8,3153.935
16/05/2023,9,2831.0425
16/05/2023,10,2805.255
16/05/2023,11,2851.9225
16/05/2023,12,2920.425
16/05/2023,13,2912.9925
16/05/2023,14,2838.61
16/05/2023,15,3479.9475
16/05/2023,16,3642.1425
16/05/2023,17,3650.8475
16/05/2023,18,3465.6975
16/05/2023,19,4121.855
16/05/2023,20,7423.89
16/05/2023,21,6802.0599999999995
16/05/2023,22,9507.1725
16/05/2023,23,10000.0
16/05/2023,24,10000.0
16/06/2023,1,10000.0
16/06/2023,2,10000.0
16/06/2023,3,9292.84
16/06/2023,4,6793.5599999999995
16/06/2023,5,6000.594999999999
16/06/2023,6,6062.639999999999
16/06/2023,7,4830.9925
16/06/2023,8,3398.175
16/06/2023,9,2257.49
16/06/2023,10,2069.8824999999997
16/06/2023,11,2661.6549999999997
16/06/2023,12,2851.325
16/06/2023,13,2792.935
16/06/2023,14,3142.425
16/06/2023,15,3672.64
16/06/2023,16,4330.2975
16/06/2023,17,4718.9025
16/06/2023,18,4576.915
16/06/2023,19,5036.785
16/06/2023,20,10000.0
16/06/2023,21,10000.0
16/06/2023,22,10000.0
16/06/2023,23,10000.0
16/06/2023,24,10000.0
16/07/2023,1,10000.0
16/07/2023,2,9119.6975
16/07/2023,3,5560.8125
16/07/2023,4,4256.0825
16/07/2023,5,4258.27
16/07/2023,6,5354.9375
16/07/2023,7,5445.545
16/07/2023,8,3486.1125
16/07/2023,9,2752.275
16/07/2023,10,2749.89
16/07/2023,11,2669.315
16/07/2023,12,2558.635
16/07/2023,13,2557.8675000000003
16/07/2023,14,2530.63
16/07/2023,15,2642.4825
16/07/2023,16,2765.2799999999997
16/07/2023,17,2851.8475
16/07/2023,18,2972.6225
16/07/2023,19,3604.08
16/07/2023,20,8089.9875
16/07/2023,21,10000.0
16/07/2023,22,10000.0
16/07/2023,23,10000.0
16/07/2023,24,10000.0
16/08/2023,1,10000.0
16/08/2023,2,10000.0
16/08/2023,3,9249.835
16/08/2023,4,6015.0625
16/08/2023,5,6022.205
16/08/2023,6,8249.9625
16/08/2023,7,10000.0
16/08/2023,8,8787.525
16/08/2023,9,5803.275
16/08/2023,10,5694.585
16/08/2023,11,5471.2625
16/08/2023,12,5124.9175
16/08/2023,13,5193.6125
16/08/2023,14,5065.765
16/08/2023,15,5917.785
16/08/2023,16,6070.59
16/08/2023,17,6547.09
16/08/2023,18,6835.6375
16/08/2023,19,9552.6425
16/08/2023,20,10000.0
16/08/2023,21,10000.0
16/08/2023,22,10000.0
16/08/2023,23,10000.0
16/08/2023,24,10000.0
16/09/2023,1,9398.125
16/09/2023,2,4987.9325
16/09/2023,3,4535.9875
16/09/2023,4,4766.4125
16/09/2023,5,4599.3325
16/09/2023,6,5996.3125
16/09/2023,7,8784.9925
16/09/2023,8,7788.2775
16/09/2023,9,4998.92
16/09/2023,10,5357.5525
16/09/2023,11,5433.8675
16/09/2023,12,5300.0
16/09/2023,13,4829.6975
16/09/2023,14,4294.4125
16/09/2023,15,5060.2675
16/09/2023,16,5894.155
16/09/2023,17,7389.3150000000005
16/09/2023,18,5829.525
16/09/2023,19,9369.7725
16/09/2023,20,10000.0
16/09/2023,21,10000.0
16/09/2023,22,10000.0
16/09/2023,23,10000.0
16/09/2023,24,10000.0
16/10/2023,1,10000.0
16/10/2023,2,10000.0
16/10/2023,3,10000.0
16/10/2023,4,9749.7575
16/10/2023,5,8401.68
16/10/2023,6,10000.0
16/10/2023,7,10000.0
16/10/2023,8,10000.0
16/10/2023,9,6975.875
16/10/2023,10,5424.055
16/10/2023,11,5000.33
16/10/2023,12,4904.54
16/10/2023,13,4775.565
16/10/2023,14,4914.27
16/10/2023,15,8146.285
16/10/2023,16,10000.0
16/10/2023,17,10000.0
16/10/2023,18,10000.0
16/10/2023,19,10000.0
16/10/2023,20,10000.0
16/10/2023,21,10000.0
16/10/2023,22,10000.0
16/10/2023,23,10000.0
16/10/2023,24,10000.0
16/11/2023,1,3041.6775
16/11/2023,2,2732.3275
16/11/2023,3,2747.515
16/11/2023,4,2640.2925
16/11/2023,5,2847.6925
16/11/2023,6,3262.755
16/11/2023,7,3331.2574999999997
16/11/2023,8,3562.7174999999997
16/11/2023,9,3525.94
16/11/2023,10,3533.5625
16/11/2023,11,3425.0875
16/11/2023,12,3318.975
16/11/2023,13,3050.525
16/11/2023,14,2842.4625
16/11/2023,15,2894.415
16/11/2023,16,2987.0125
16/11/2023,17,3579.4475
16/11/2023,18,7497.315
16/11/2023,19,6627.5225
16/11/2023,20,4427.63
16/11/2023,21,4367.65
16/11/2023,22,3943.6625
16/11/2023,23,3504.9975
16/11/2023,24,3058.0775
16/12/2023,1,3059.815
16/12/2023,2,3002.9275000000002
16/12/2023,3,2960.7575
16/12/2023,4,2959.855
16/12/2023,5,3019.9725
16/12/2023,6,3290.9075000000003
16/12/2023,7,4097.17
16/12/2023,8,9407.355
16/12/2023,9,10000.0
16/12/2023,10,7875.360000000001
16/12/2023,11,4148.075
16/12/2023,12,3785.1975
16/12/2023,13,3618.7375
16/12/2023,14,3292.455
16/12/2023,15,3411.0299999999997
16/12/2023,16,3574.2325
16/12/2023,17,5732.2025
16/12/2023,18,10000.0
16/12/2023,19,10000.0
16/12/2023,20,8387.52
16/12/2023,21,4877.24
16/12/2023,22,3728.505
16/12/2023,23,3290.4425
16/12/2023,24,3147.71
17/01/2024,1,3242.4875
17/01/2024,2,3006.675
17/01/2024,3,2870.4725
17/01/2024,4,2823.8125
17/01/2024,5,2922.6225
17/01/2024,6,3713.2625
17/01/2024,7,6185.02
17/01/2024,8,10000.0
17/01/2024,9,10000.0
17/01/2024,10,10000.0
17/01/2024,11,9962.7275
17/01/2024,12,5794.3525
17/01/2024,13,4023.11
17/01/2024,14,3301.3275
17/01/2024,15,3648.7325
17/01/2024,16,4080.495
17/01/2024,17,6699.235
17/01/2024,18,10000.0
17/01/2024,19,10000.0
17/01/2024,20,10000.0
17/01/2024,21,7582.83
17/01/2024,22,4544.0875
17/01/2024,23,3699.09
17/01/2024,24,3516.49
17/02/2024,1,3246.0924999999997
17/02/2024,2,2995.465
17/02/2024,3,2867.7075
17/02/2024,4,2837.34
17/02/2024,5,3033.5625
17/02/2024,6,3393.8725
17/02/2024,7,4625.1725
17/02/2024,8,5709.225
17/02/2024,9,5680.9425
17/02/2024,10,5136.6875
17/02/2024,11,4660.5875
17/02/2024,12,3765.56
17/02/2024,13,3789.085
17/02/2024,14,3189.9875
17/02/2024,15,3169.605
17/02/2024,16,3329.07
17/02/2024,17,4104.8925
17/02/2024,18,4934.5825
17/02/2024,19,7159.2925
17/02/2024,20,7518.7575
17/02/2024,21,4853.22
17/02/2024,22,4236.36
17/02/2024,23,3633.1724999999997
17/02/2024,24,3439.415
17/03/2024,1,4905.4349999999995
17/03/2024,2,3978.3325
17/03/2024,3,3684.1425
17/03/2024,4,3600.5475
17/03/2024,5,3669.1125
17/03/2024,6,3783.6225
17/03/2024,7,4687.1475
17/03/2024,8,4858.0425000000005
17/03/2024,9,4321.32
17/03/2024,10,3863.07
17/03/2024,11,3635.2775
17/03/2024,12,3513.24
17/03/2024,13,3382.2675
17/03/2024,14,3288.3925
17/03/2024,15,3365.3875
17/03/2024,16,3410.885
17/03/2024,17,3862.3175
17/03/2024,18,3634.0975
17/03/2024,19,4090.22
17/03/2024,20,4559.8925
17/03/2024,21,4196.315
17/03/2024,22,4499.81
17/03/2024,23,4015.1549999999997
17/03/2024,24,4338.7125
17/04/2023,1,10000.0
17/04/2023,2,10000.0
17/04/2023,3,10000.0
17/04/2023,4,10000.0
17/04/2023,5,10000.0
17/04/2023,6,10000.0
17/04/2023,7,7697.3375
17/04/2023,8,5009.4375
17/04/2023,9,4025.6075
17/04/2023,10,3947.8075
17/04/2023,11,3680.73
17/04/2023,12,3721.6075
17/04/2023,13,3388.295
17/04/2023,14,3303.13
17/04/2023,15,3725.1625
17/04/2023,16,5363.375
17/04/2023,17,6672.295
17/04/2023,18,7426.4974999999995
17/04/2023,19,9319.0175
17/04/2023,20,10000.0
17/04/2023,21,10000.0
17/04/2023,22,10000.0
17/04/2023,23,10000.0
17/04/2023,24,10000.0
17/05/2023,1,8132.2625
17/05/2023,2,5529.5599999999995
17/05/2023,3,5377.9974999999995
17/05/2023,4,5482.275
17/05/2023,5,5037.344999999999
17/05/2023,6,5522.16
17/05/2023,7,4247.045
17/05/2023,8,3096.205
17/05/2023,9,2807.6
17/05/2023,10,2843.2675
17/05/2023,11,2981.745
17/05/2023,12,3137.175
17/05/2023,13,3329.9049999999997
17/05/2023,14,3234.6825
17/05/2023,15,3849.4425
17/05/2023,16,5303.1
17/05/2023,17,5750.515
17/05/2023,18,5334.375
17/05/2023,19,6074.41
17/05/2023,20,10000.0
17/05/2023,21,10000.0
17/05/2023,22,10000.0
17/05/2023,23,10000.0
17/05/2023,24,10000.0
17/06/2023,1,10000.0
17/06/2023,2,10000.0
17/06/2023,3,10000.0
17/06/2023,4,10000.0
17/06/2023,5,8000.395
17/06/2023,6,8000.6849999999995
17/06/2023,7,5898.7074999999995
17/06/2023,8,3490.22
17/06/2023,9,2999.3025
17/06/2023,10,3113.715
17/06/2023,11,3334.45
17/06/2023,12,3567.415
17/06/2023,13,3782.7875
17/06/2023,14,3729.035
17/06/2023,15,4576.05
17/06/2023,16,6273.72
17/06/2023,17,6462.3725
17/06/2023,18,5144.6575
17/06/2023,19,4668.055
17/06/2023,20,10000.0
17/06/2023,21,10000.0
17/06/2023,22,10000.0
17/06/2023,23,10000.0
17/06/2023,24,10000.0
17/07/2023,1,7097.389999999999
17/07/2023,2,4570.0575
17/07/2023,3,4002.5375
17/07/2023,4,3727.8275
17/07/2023,5,3776.1125
17/07/2023,6,4529.475
17/07/2023,7,5995.237499999999
17/07/2023,8,4011.285
17/07/2023,9,3214.91
17/07/2023,10,3255.8025000000002
17/07/2023,11,3300.505
17/07/2023,12,3330.36
17/07/2023,13,3233.0725
17/07/2023,14,3181.8875
17/07/2023,15,3285.5299999999997
17/07/2023,16,3331.7525
17/07/2023,17,3369.54
17/07/2023,18,3461.955
17/07/2023,19,5263.8375
17/07/2023,20,10000.0
17/07/2023,21,10000.0
17/07/2023,22,10000.0
17/07/2023,23,10000.0
17/07/2023,24,10000.0
17/08/2023,1,10000.0
17/08/2023,2,10000.0
17/08/2023,3,10000.0
17/08/2023,4,9537.3475
17/08/2023,5,9949.8275
17/08/2023,6,10000.0
17/08/2023,7,10000.0
17/08/2023,8,10000.0
17/08/2023,9,6799.075
17/08/2023,10,6076.452499999999
17/08/2023,11,5855.555
17/08/2023,12,6053.1975
17/08/2023,13,6500.485000000001
17/08/2023,14,6452.7575
17/08/2023,15,8524.545
17/08/2023,16,9000.18
17/08/2023,17,9949.805
17/08/2023,18,9799.3725
17/08/2023,19,10000.0
17/08/2023,20,10000.0
17/08/2023,21,10000.0
17/08/2023,22,10000.0
17/08/2023,23,10000.0
17/08/2023,24,10000.0
17/09/2023,1,4792.205
17/09/2023,2,4839.105
17/09/2023,3,4531.825
17/09/2023,4,4099.0525
17/09/2023,5,4284.764999999999
17/09/2023,6,4831.700000000001
17/09/2023,7,5264.0425
17/09/2023,8,4509.5525
17/09/2023,9,3360.3175
17/09/2023,10,3305.0575
17/09/2023,11,3224.2575
17/09/2023,12,2859.525
17/09/2023,13,2724.3675000000003
17/09/2023,14,2761.0950000000003
17/09/2023,15,3001.76
17/09/2023,16,3592.2275
17/09/2023,17,3769.085
17/09/2023,18,3640.6275
17/09/2023,19,4387.5975
17/09/2023,20,5093.905000000001
17/09/2023,21,4531.1275000000005
17/09/2023,22,4594.0975
17/09/2023,23,4730.005
17/09/2023,24,4546.8025
17/10/2023,1,10000.0
17/10/2023,2,10000.0
17/10/2023,3,9387.57
17/10/2023,4,7912.975
17/10/2023,5,9000.2325
17/10/2023,6,10000.0
17/10/2023,7,10000.0
17/10/2023,8,10000.0
17/10/2023,9,9939.2825
17/10/2023,10,9488.6425
17/10/2023,11,6025.81
17/10/2023,12,5000.5025
17/10/2023,13,4997.4475
17/10/2023,14,5036.905
17/10/2023,15,8477.5225
17/10/2023,16,10000.0
17/10/2023,17,10000.0
17/10/2023,18,10000.0
17/10/2023,19,10000.0
17/10/2023,20,10000.0
17/10/2023,21,10000.0
17/10/2023,22,10000.0
17/10/2023,23,10000.0
17/10/2023,24,10000.0
17/11/2023,1,2912.955
17/11/2023,2,2824.7475
17/11/2023,3,2752.0375
17/11/2023,4,2470.4025
17/11/2023,5,2775.2925
17/11/2023,6,2984.195
17/11/2023,7,3318.9175
17/11/2023,8,3609.8375
17/11/2023,9,3521.5825
17/11/2023,10,3458.05
17/11/2023,11,3337.1875
17/11/2023,12,2980.5175
17/11/2023,13,2926.0625
17/11/2023,14,2732.715
17/11/2023,15,2925.38
17/11/2023,16,3368.755
17/11/2023,17,3732.785
17/11/2023,18,8382.555
17/11/2023,19,8502.6375
17/11/2023,20,4402.645
17/11/2023,21,4032.8275
17/11/2023,22,3562.9825
17/11/2023,23,3080.63
17/11/2023,24,2942.9325
17/12/2023,1,3060.5575
17/12/2023,2,2995.3199999999997
17/12/2023,3,2962.27
17/12/2023,4,2959.07
17/12/2023,5,2986.6475
17/12/2023,6,3191.8575
17/12/2023,7,3726.115
17/12/2023,8,4826.285
17/12/2023,9,5498.6025
17/12/2023,10,4736.195
17/12/2023,11,3505.2425
17/12/2023,12,3290.54
17/12/2023,13,3161.7925
17/12/2023,14,3089.1025
17/12/2023,15,3171.505
17/12/2023,16,3235.7125
17/12/2023,17,3482.1575000000003
17/12/2023,18,4927.4425
17/12/2023,19,4530.0475
17/12/2023,20,3360.2175
17/12/2023,21,3303.1549999999997
17/12/2023,22,3307.435
17/12/2023,23,3095.2375
17/12/2023,24,2983.3625
18/01/2024,1,3411.1549999999997
18/01/2024,2,3112.7075
18/01/2024,3,3043.085
18/01/2024,4,3038.36
18/01/2024,5,3163.25
18/01/2024,6,3911.11
18/01/2024,7,6455.195
18/01/2024,8,10000.0
18/01/2024,9,10000.0
18/01/2024,10,10000.0
18/01/2024,11,10000.0
18/01/2024,12,6108.67
18/01/2024,13,4237.8575
18/01/2024,14,3470.51
18/01/2024,15,3842.8825
18/01/2024,16,4812.7775
18/01/2024,17,8625.2125
18/01/2024,18,10000.0
18/01/2024,19,10000.0
18/01/2024,20,10000.0
18/01/2024,21,8625.2725
18/01/2024,22,5015.975
18/01/2024,23,3912.6175000000003
18/01/2024,24,3496.6825
18/02/2024,1,3307.395
18/02/2024,2,3196.2425
18/02/2024,3,3104.43
18/02/2024,4,2994.4075
18/02/2024,5,3241.755
18/02/2024,6,3721.9825
18/02/2024,7,5262.5075
18/02/2024,8,5866.280000000001
18/02/2024,9,4889.865
18/02/2024,10,4310.1849999999995
18/02/2024,11,4072.885
18/02/2024,12,3414.3125
18/02/2024,13,3249.695
18/02/2024,14,2957.9300000000003
18/02/2024,15,3084.5950000000003
18/02/2024,16,3329.52
18/02/2024,17,3524.925
18/02/2024,18,3306.83
18/02/2024,19,3905.0
18/02/2024,20,4461.775
18/02/2024,21,3980.305
18/02/2024,22,3765.6825
18/02/2024,23,3259.4
18/02/2024,24,3200.515
18/03/2024,1,3651.985
18/03/2024,2,3479.275
18/03/2024,3,3335.915
18/03/2024,4,3327.04
18/03/2024,5,3388.9575
18/03/2024,6,3603.7574999999997
18/03/2024,7,4338.01
18/03/2024,8,5038.75
18/03/2024,9,4130.1525
18/03/2024,10,3830.5375
18/03/2024,11,3700.49
18/03/2024,12,3589.9449999999997
18/03/2024,13,3571.3625
18/03/2024,14,3484.8625
18/03/2024,15,3579.4725
18/03/2024,16,3648.6825
18/03/2024,17,4254.355
18/03/2024,18,4225.45
18/03/2024,19,5386.605
18/03/2024,20,5778.5275
18/03/2024,21,4641.0175
18/03/2024,22,4672.2375
18/03/2024,23,3985.1150000000002
18/03/2024,24,4154.075
18/04/2023,1,10000.0
18/04/2023,2,10000.0
18/04/2023,3,10000.0
18/04/2023,4,10000.0
18/04/2023,5,10000.0
18/04/2023,6,10000.0
18/04/2023,7,8790.35
18/04/2023,8,6475.0925
18/04/2023,9,4001.5950000000003
18/04/2023,10,3979.6925
18/04/2023,11,3867.585
18/04/2023,12,3811.205
18/04/2023,13,3654.205
18/04/2023,14,3665.5550000000003
18/04/2023,15,4603.1125
18/04/2023,16,6472.305
18/04/2023,17,7529.395
18/04/2023,18,8490.885
18/04/2023,19,8868.05
18/04/2023,20,10000.0
18/04/2023,21,10000.0
18/04/2023,22,10000.0
18/04/2023,23,10000.0
18/04/2023,24,10000.0
18/05/2023,1,10000.0
18/05/2023,2,10000.0
18/05/2023,3,8749.98
18/05/2023,4,6889.6849999999995
18/05/2023,5,6662.8125
18/05/2023,6,7200.8975
18/05/2023,7,5647.672500000001
18/05/2023,8,3829.075
18/05/2023,9,3438.305
18/05/2023,10,3432.3599999999997
18/05/2023,11,3396.0
18/05/2023,12,3470.3875
18/05/2023,13,3523.8225
18/05/2023,14,3518.6125
18/05/2023,15,4065.8075
18/05/2023,16,5932.275
18/05/2023,17,7217.615
18/05/2023,18,6569.6375
18/05/2023,19,6719.08
18/05/2023,20,10000.0
18/05/2023,21,10000.0
18/05/2023,22,10000.0
18/05/2023,23,10000.0
18/05/2023,24,10000.0
18/06/2023,1,10000.0
18/06/2023,2,10000.0
18/06/2023,3,10000.0
18/06/2023,4,7011.4825
18/06/2023,5,6052.6625
18/06/2023,6,5990.2225
18/06/2023,7,3933.8475000000003
18/06/2023,8,3083.7825000000003
18/06/2023,9,1775.2025
18/06/2023,10,1505.44
18/06/2023,11,1747.8525
18/06/2023,12,1999.58
18/06/2023,13,2884.5875
18/06/2023,14,3250.93
18/06/2023,15,3513.4075000000003
18/06/2023,16,3777.4125
18/06/2023,17,3709.13
18/06/2023,18,3622.025
18/06/2023,19,3522.0575
18/06/2023,20,6130.4125
18/06/2023,21,7048.34
18/06/2023,22,9625.1775
18/06/2023,23,10000.0
18/06/2023,24,10000.0
18/07/2023,1,6364.2875
18/07/2023,2,4401.875
18/07/2023,3,3736.025
18/07/2023,4,3445.325
18/07/2023,5,3375.17
18/07/2023,6,3520.3
18/07/2023,7,4174.54
18/07/2023,8,3423.295
18/07/2023,9,3018.7975
18/07/2023,10,3120.7825000000003
18/07/2023,11,3218.475
18/07/2023,12,3322.58
18/07/2023,13,3181.8199999999997
18/07/2023,14,3062.1625
18/07/2023,15,3224.4700000000003
18/07/2023,16,3326.7725
18/07/2023,17,3266.82
18/07/2023,18,3226.8075
18/07/2023,19,4177.335
18/07/2023,20,10000.0
18/07/2023,21,10000.0
18/07/2023,22,10000.0
18/07/2023,23,10000.0
18/07/2023,24,10000.0
18/08/2023,1,10000.0
18/08/2023,2,10000.0
18/08/2023,3,10000.0
18/08/2023,4,10000.0
18/08/2023,5,10000.0
18/08/2023,6,10000.0
18/08/2023,7,10000.0
18/08/2023,8,9627.6325
18/08/2023,9,5968.3675
18/08/2023,10,6408.555
18/08/2023,11,6744.8375
18/08/2023,12,7231.6225
18/08/2023,13,8000.1825
18/08/2023,14,7899.549999999999
18/08/2023,15,9625.0825
18/08/2023,16,10000.0
18/08/2023,17,10000.0
18/08/2023,18,10000.0
18/08/2023,19,10000.0
18/08/2023,20,10000.0
18/08/2023,21,10000.0
18/08/2023,22,10000.0
18/08/2023,23,10000.0
18/08/2023,24,10000.0
18/09/2023,1,4794.4325
18/09/2023,2,4564.665
18/09/2023,3,3893.12
18/09/2023,4,3402.615
18/09/2023,5,3527.4175
18/09/2023,6,4000.0725
18/09/2023,7,4509.535
18/09/2023,8,3637.8975
18/09/2023,9,3166.425
18/09/2023,10,3017.1225
18/09/2023,11,2595.6324999999997
18/09/2023,12,2294.145
18/09/2023,13,2249.2475
18/09/2023,14,2551.8975
18/09/2023,15,3052.23
18/09/2023,16,3619.715
18/09/2023,17,3749.685
18/09/2023,18,3721.655
18/09/2023,19,4464.6
18/09/2023,20,8049.625
18/09/2023,21,5983.4
18/09/2023,22,5587.85
18/09/2023,23,5000.0825
18/09/2023,24,4844.01
18/10/2023,1,10000.0
18/10/2023,2,10000.0
18/10/2023,3,5912.2625
18/10/2023,4,5209.4575
18/10/2023,5,5034.255
18/10/2023,6,8203.99
18/10/2023,7,9258.875
18/10/2023,8,4703.047500000001
18/10/2023,9,3756.9075000000003
18/10/2023,10,4213.8675
18/10/2023,11,3916.4025
18/10/2023,12,4175.3075
18/10/2023,13,3908.4449999999997
18/10/2023,14,3650.5025
18/10/2023,15,4242.0525
18/10/2023,16,8993.6875
18/10/2023,17,10000.0
18/10/2023,18,10000.0
18/10/2023,19,10000.0
18/10/2023,20,10000.0
18/10/2023,21,10000.0
18/10/2023,22,10000.0
18/10/2023,23,10000.0
18/10/2023,24,10000.0
18/11/2023,1,3184.9725
18/11/2023,2,3014.2675
18/11/2023,3,2907.9625
18/11/2023,4,2834.1125
18/11/2023,5,2963.4175
18/11/2023,6,3422.0275
18/11/2023,7,3623.6324999999997
18/11/2023,8,3733.895
18/11/2023,9,3697.0325
18/11/2023,10,3623.3725
18/11/2023,11,3561.8075
18/11/2023,12,3368.755
18/11/2023,13,3186.3
18/11/2023,14,2890.6025
18/11/2023,15,3285.39
18/11/2023,16,3559.8025
18/11/2023,17,4071.0125
18/11/2023,18,8877.557499999999
18/11/2023,19,9430.880000000001
18/11/2023,20,4729.045
18/11/2023,21,4334.955
18/11/2023,22,3850.3925
18/11/2023,23,3363.7025000000003
18/11/2023,24,3085.475
18/12/2023,1,2900.995
18/12/2023,2,2802.785
18/12/2023,3,2517.2775
18/12/2023,4,2459.985
18/12/2023,5,2647.4175
18/12/2023,6,3027.37
18/12/2023,7,3503.6549999999997
18/12/2023,8,5252.9575
18/12/2023,9,6375.205
18/12/2023,10,5650.02
18/12/2023,11,3802.66
18/12/2023,12,3500.4825
18/12/2023,13,3408.87
